"name","estimate","margin_of_error","order","geoid","st","cnty","Line_Type","Tenure","Year_Structure_Built","Young_Children"
"Fauquier County, Virginia","22120.0","645.0","1.0","05000US51061","51","061","T","All","All","All"
"Fauquier County, Virginia","17635.0","729.0","2.0","05000US51061","51","061","S","Owner","All","All"
"Fauquier County, Virginia","1180.0","318.0","3.0","05000US51061","51","061","S","Owner","2000+","All"
"Fauquier County, Virginia","215.0","111.0","4.0","05000US51061","51","061","D","Owner","2000+","Yes"
"Fauquier County, Virginia","965.0","297.0","5.0","05000US51061","51","061","D","Owner","2000+","No"
"Fauquier County, Virginia","9265.0","724.0","6.0","05000US51061","51","061","S","Owner","1980 to 1999","All"
"Fauquier County, Virginia","1480.0","295.0","7.0","05000US51061","51","061","D","Owner","1980 to 1999","Yes"
"Fauquier County, Virginia","7785.0","691.0","8.0","05000US51061","51","061","D","Owner","1980 to 1999","No"
"Fauquier County, Virginia","4330.0","573.0","9.0","05000US51061","51","061","S","Owner","1960 to 1979","All"
"Fauquier County, Virginia","480.0","236.0","10.0","05000US51061","51","061","D","Owner","1960 to 1979","Yes"
"Fauquier County, Virginia","3850.0","509.0","11.0","05000US51061","51","061","D","Owner","1960 to 1979","No"
"Fauquier County, Virginia","1155.0","278.0","12.0","05000US51061","51","061","S","Owner","1940 to 1959","All"
"Fauquier County, Virginia","115.0","95.0","13.0","05000US51061","51","061","D","Owner","1940 to 1959","Yes"
"Fauquier County, Virginia","1040.0","273.0","14.0","05000US51061","51","061","D","Owner","1940 to 1959","No"
"Fauquier County, Virginia","1710.0","316.0","15.0","05000US51061","51","061","S","Owner","1939-","All"
"Fauquier County, Virginia","205.0","113.0","16.0","05000US51061","51","061","D","Owner","1939-","Yes"
"Fauquier County, Virginia","1505.0","315.0","17.0","05000US51061","51","061","D","Owner","1939-","No"
"Fauquier County, Virginia","4485.0","742.0","18.0","05000US51061","51","061","S","Renter","All","All"
"Fauquier County, Virginia","300.0","192.0","19.0","05000US51061","51","061","S","Renter","2000+","All"
"Fauquier County, Virginia","0.0","161.0","20.0","05000US51061","51","061","D","Renter","2000+","Yes"
"Fauquier County, Virginia","300.0","192.0","21.0","05000US51061","51","061","D","Renter","2000+","No"
"Fauquier County, Virginia","1695.0","511.0","22.0","05000US51061","51","061","S","Renter","1980 to 1999","All"
"Fauquier County, Virginia","185.0","122.0","23.0","05000US51061","51","061","D","Renter","1980 to 1999","Yes"
"Fauquier County, Virginia","1510.0","485.0","24.0","05000US51061","51","061","D","Renter","1980 to 1999","No"
"Fauquier County, Virginia","1025.0","314.0","25.0","05000US51061","51","061","S","Renter","1960 to 1979","All"
"Fauquier County, Virginia","275.0","160.0","26.0","05000US51061","51","061","D","Renter","1960 to 1979","Yes"
"Fauquier County, Virginia","755.0","276.0","27.0","05000US51061","51","061","D","Renter","1960 to 1979","No"
"Fauquier County, Virginia","740.0","321.0","28.0","05000US51061","51","061","S","Renter","1940 to 1959","All"
"Fauquier County, Virginia","210.0","181.0","29.0","05000US51061","51","061","D","Renter","1940 to 1959","Yes"
"Fauquier County, Virginia","530.0","293.0","30.0","05000US51061","51","061","D","Renter","1940 to 1959","No"
"Fauquier County, Virginia","720.0","293.0","31.0","05000US51061","51","061","S","Renter","1939-","All"
"Fauquier County, Virginia","30.0","48.0","32.0","05000US51061","51","061","D","Renter","1939-","Yes"
"Fauquier County, Virginia","690.0","279.0","33.0","05000US51061","51","061","D","Renter","1939-","No"
"Fluvanna County, Virginia","9330.0","251.0","1.0","05000US51065","51","065","T","All","All","All"
"Fluvanna County, Virginia","7440.0","473.0","2.0","05000US51065","51","065","S","Owner","All","All"
"Fluvanna County, Virginia","1440.0","332.0","3.0","05000US51065","51","065","S","Owner","2000+","All"
"Fluvanna County, Virginia","410.0","207.0","4.0","05000US51065","51","065","D","Owner","2000+","Yes"
"Fluvanna County, Virginia","1030.0","281.0","5.0","05000US51065","51","065","D","Owner","2000+","No"
"Fluvanna County, Virginia","4145.0","506.0","6.0","05000US51065","51","065","S","Owner","1980 to 1999","All"
"Fluvanna County, Virginia","525.0","236.0","7.0","05000US51065","51","065","D","Owner","1980 to 1999","Yes"
"Fluvanna County, Virginia","3620.0","508.0","8.0","05000US51065","51","065","D","Owner","1980 to 1999","No"
"Fluvanna County, Virginia","905.0","244.0","9.0","05000US51065","51","065","S","Owner","1960 to 1979","All"
"Fluvanna County, Virginia","60.0","85.0","10.0","05000US51065","51","065","D","Owner","1960 to 1979","Yes"
"Fluvanna County, Virginia","840.0","224.0","11.0","05000US51065","51","065","D","Owner","1960 to 1979","No"
"Fluvanna County, Virginia","340.0","165.0","12.0","05000US51065","51","065","S","Owner","1940 to 1959","All"
"Fluvanna County, Virginia","105.0","110.0","13.0","05000US51065","51","065","D","Owner","1940 to 1959","Yes"
"Fluvanna County, Virginia","240.0","100.0","14.0","05000US51065","51","065","D","Owner","1940 to 1959","No"
"Fluvanna County, Virginia","610.0","217.0","15.0","05000US51065","51","065","S","Owner","1939-","All"
"Fluvanna County, Virginia","0.0","161.0","16.0","05000US51065","51","065","D","Owner","1939-","Yes"
"Fluvanna County, Virginia","610.0","217.0","17.0","05000US51065","51","065","D","Owner","1939-","No"
"Fluvanna County, Virginia","1890.0","427.0","18.0","05000US51065","51","065","S","Renter","All","All"
"Fluvanna County, Virginia","130.0","110.0","19.0","05000US51065","51","065","S","Renter","2000+","All"
"Fluvanna County, Virginia","0.0","161.0","20.0","05000US51065","51","065","D","Renter","2000+","Yes"
"Fluvanna County, Virginia","130.0","110.0","21.0","05000US51065","51","065","D","Renter","2000+","No"
"Fluvanna County, Virginia","700.0","335.0","22.0","05000US51065","51","065","S","Renter","1980 to 1999","All"
"Fluvanna County, Virginia","210.0","190.0","23.0","05000US51065","51","065","D","Renter","1980 to 1999","Yes"
"Fluvanna County, Virginia","495.0","269.0","24.0","05000US51065","51","065","D","Renter","1980 to 1999","No"
"Fluvanna County, Virginia","635.0","292.0","25.0","05000US51065","51","065","S","Renter","1960 to 1979","All"
"Fluvanna County, Virginia","145.0","122.0","26.0","05000US51065","51","065","D","Renter","1960 to 1979","Yes"
"Fluvanna County, Virginia","490.0","261.0","27.0","05000US51065","51","065","D","Renter","1960 to 1979","No"
"Fluvanna County, Virginia","75.0","85.0","28.0","05000US51065","51","065","S","Renter","1940 to 1959","All"
"Fluvanna County, Virginia","15.0","32.0","29.0","05000US51065","51","065","D","Renter","1940 to 1959","Yes"
"Fluvanna County, Virginia","60.0","78.0","30.0","05000US51065","51","065","D","Renter","1940 to 1959","No"
"Fluvanna County, Virginia","350.0","179.0","31.0","05000US51065","51","065","S","Renter","1939-","All"
"Fluvanna County, Virginia","60.0","75.0","32.0","05000US51065","51","065","D","Renter","1939-","Yes"
"Fluvanna County, Virginia","285.0","173.0","33.0","05000US51065","51","065","D","Renter","1939-","No"
"Franklin County, Virginia","20700.0","645.0","1.0","05000US51067","51","067","T","All","All","All"
"Franklin County, Virginia","16825.0","623.0","2.0","05000US51067","51","067","S","Owner","All","All"
"Franklin County, Virginia","1045.0","316.0","3.0","05000US51067","51","067","S","Owner","2000+","All"
"Franklin County, Virginia","200.0","126.0","4.0","05000US51067","51","067","D","Owner","2000+","Yes"
"Franklin County, Virginia","845.0","292.0","5.0","05000US51067","51","067","D","Owner","2000+","No"
"Franklin County, Virginia","7910.0","578.0","6.0","05000US51067","51","067","S","Owner","1980 to 1999","All"
"Franklin County, Virginia","845.0","262.0","7.0","05000US51067","51","067","D","Owner","1980 to 1999","Yes"
"Franklin County, Virginia","7065.0","599.0","8.0","05000US51067","51","067","D","Owner","1980 to 1999","No"
"Franklin County, Virginia","4365.0","522.0","9.0","05000US51067","51","067","S","Owner","1960 to 1979","All"
"Franklin County, Virginia","260.0","185.0","10.0","05000US51067","51","067","D","Owner","1960 to 1979","Yes"
"Franklin County, Virginia","4105.0","525.0","11.0","05000US51067","51","067","D","Owner","1960 to 1979","No"
"Franklin County, Virginia","2435.0","461.0","12.0","05000US51067","51","067","S","Owner","1940 to 1959","All"
"Franklin County, Virginia","475.0","207.0","13.0","05000US51067","51","067","D","Owner","1940 to 1959","Yes"
"Franklin County, Virginia","1960.0","406.0","14.0","05000US51067","51","067","D","Owner","1940 to 1959","No"
"Franklin County, Virginia","1070.0","282.0","15.0","05000US51067","51","067","S","Owner","1939-","All"
"Franklin County, Virginia","40.0","48.0","16.0","05000US51067","51","067","D","Owner","1939-","Yes"
"Franklin County, Virginia","1030.0","275.0","17.0","05000US51067","51","067","D","Owner","1939-","No"
"Franklin County, Virginia","3875.0","538.0","18.0","05000US51067","51","067","S","Renter","All","All"
"Franklin County, Virginia","90.0","70.0","19.0","05000US51067","51","067","S","Renter","2000+","All"
"Franklin County, Virginia","0.0","161.0","20.0","05000US51067","51","067","D","Renter","2000+","Yes"
"Franklin County, Virginia","90.0","70.0","21.0","05000US51067","51","067","D","Renter","2000+","No"
"Franklin County, Virginia","1685.0","362.0","22.0","05000US51067","51","067","S","Renter","1980 to 1999","All"
"Franklin County, Virginia","535.0","237.0","23.0","05000US51067","51","067","D","Renter","1980 to 1999","Yes"
"Franklin County, Virginia","1150.0","278.0","24.0","05000US51067","51","067","D","Renter","1980 to 1999","No"
"Franklin County, Virginia","885.0","328.0","25.0","05000US51067","51","067","S","Renter","1960 to 1979","All"
"Franklin County, Virginia","175.0","151.0","26.0","05000US51067","51","067","D","Renter","1960 to 1979","Yes"
"Franklin County, Virginia","710.0","267.0","27.0","05000US51067","51","067","D","Renter","1960 to 1979","No"
"Franklin County, Virginia","795.0","300.0","28.0","05000US51067","51","067","S","Renter","1940 to 1959","All"
"Franklin County, Virginia","70.0","76.0","29.0","05000US51067","51","067","D","Renter","1940 to 1959","Yes"
"Franklin County, Virginia","730.0","286.0","30.0","05000US51067","51","067","D","Renter","1940 to 1959","No"
"Franklin County, Virginia","420.0","230.0","31.0","05000US51067","51","067","S","Renter","1939-","All"
"Franklin County, Virginia","170.0","154.0","32.0","05000US51067","51","067","D","Renter","1939-","Yes"
"Franklin County, Virginia","250.0","169.0","33.0","05000US51067","51","067","D","Renter","1939-","No"
"Frederick County, Virginia","26545.0","470.0","1.0","05000US51069","51","069","T","All","All","All"
"Frederick County, Virginia","20985.0","674.0","2.0","05000US51069","51","069","S","Owner","All","All"
"Frederick County, Virginia","4330.0","477.0","3.0","05000US51069","51","069","S","Owner","2000+","All"
"Frederick County, Virginia","1200.0","228.0","4.0","05000US51069","51","069","D","Owner","2000+","Yes"
"Frederick County, Virginia","3130.0","458.0","5.0","05000US51069","51","069","D","Owner","2000+","No"
"Frederick County, Virginia","9475.0","621.0","6.0","05000US51069","51","069","S","Owner","1980 to 1999","All"
"Frederick County, Virginia","1905.0","392.0","7.0","05000US51069","51","069","D","Owner","1980 to 1999","Yes"
"Frederick County, Virginia","7570.0","533.0","8.0","05000US51069","51","069","D","Owner","1980 to 1999","No"
"Frederick County, Virginia","4565.0","446.0","9.0","05000US51069","51","069","S","Owner","1960 to 1979","All"
"Frederick County, Virginia","480.0","158.0","10.0","05000US51069","51","069","D","Owner","1960 to 1979","Yes"
"Frederick County, Virginia","4085.0","439.0","11.0","05000US51069","51","069","D","Owner","1960 to 1979","No"
"Frederick County, Virginia","1345.0","316.0","12.0","05000US51069","51","069","S","Owner","1940 to 1959","All"
"Frederick County, Virginia","55.0","51.0","13.0","05000US51069","51","069","D","Owner","1940 to 1959","Yes"
"Frederick County, Virginia","1295.0","308.0","14.0","05000US51069","51","069","D","Owner","1940 to 1959","No"
"Frederick County, Virginia","1270.0","278.0","15.0","05000US51069","51","069","S","Owner","1939-","All"
"Frederick County, Virginia","55.0","47.0","16.0","05000US51069","51","069","D","Owner","1939-","Yes"
"Frederick County, Virginia","1215.0","277.0","17.0","05000US51069","51","069","D","Owner","1939-","No"
"Frederick County, Virginia","5560.0","667.0","18.0","05000US51069","51","069","S","Renter","All","All"
"Frederick County, Virginia","1065.0","370.0","19.0","05000US51069","51","069","S","Renter","2000+","All"
"Frederick County, Virginia","290.0","187.0","20.0","05000US51069","51","069","D","Renter","2000+","Yes"
"Frederick County, Virginia","775.0","310.0","21.0","05000US51069","51","069","D","Renter","2000+","No"
"Frederick County, Virginia","2400.0","518.0","22.0","05000US51069","51","069","S","Renter","1980 to 1999","All"
"Frederick County, Virginia","725.0","340.0","23.0","05000US51069","51","069","D","Renter","1980 to 1999","Yes"
"Frederick County, Virginia","1675.0","392.0","24.0","05000US51069","51","069","D","Renter","1980 to 1999","No"
"Frederick County, Virginia","1075.0","304.0","25.0","05000US51069","51","069","S","Renter","1960 to 1979","All"
"Frederick County, Virginia","185.0","91.0","26.0","05000US51069","51","069","D","Renter","1960 to 1979","Yes"
"Frederick County, Virginia","890.0","282.0","27.0","05000US51069","51","069","D","Renter","1960 to 1979","No"
"Frederick County, Virginia","510.0","230.0","28.0","05000US51069","51","069","S","Renter","1940 to 1959","All"
"Frederick County, Virginia","140.0","137.0","29.0","05000US51069","51","069","D","Renter","1940 to 1959","Yes"
"Frederick County, Virginia","365.0","191.0","30.0","05000US51069","51","069","D","Renter","1940 to 1959","No"
"Frederick County, Virginia","510.0","210.0","31.0","05000US51069","51","069","S","Renter","1939-","All"
"Frederick County, Virginia","45.0","59.0","32.0","05000US51069","51","069","D","Renter","1939-","Yes"
"Frederick County, Virginia","465.0","197.0","33.0","05000US51069","51","069","D","Renter","1939-","No"
"Gloucester County, Virginia","14380.0","432.0","1.0","05000US51073","51","073","T","All","All","All"
"Gloucester County, Virginia","11495.0","586.0","2.0","05000US51073","51","073","S","Owner","All","All"
"Gloucester County, Virginia","795.0","257.0","3.0","05000US51073","51","073","S","Owner","2000+","All"
"Gloucester County, Virginia","225.0","139.0","4.0","05000US51073","51","073","D","Owner","2000+","Yes"
"Gloucester County, Virginia","570.0","222.0","5.0","05000US51073","51","073","D","Owner","2000+","No"
"Gloucester County, Virginia","6375.0","603.0","6.0","05000US51073","51","073","S","Owner","1980 to 1999","All"
"Gloucester County, Virginia","820.0","271.0","7.0","05000US51073","51","073","D","Owner","1980 to 1999","Yes"
"Gloucester County, Virginia","5555.0","613.0","8.0","05000US51073","51","073","D","Owner","1980 to 1999","No"
"Gloucester County, Virginia","2885.0","416.0","9.0","05000US51073","51","073","S","Owner","1960 to 1979","All"
"Gloucester County, Virginia","345.0","188.0","10.0","05000US51073","51","073","D","Owner","1960 to 1979","Yes"
"Gloucester County, Virginia","2540.0","423.0","11.0","05000US51073","51","073","D","Owner","1960 to 1979","No"
"Gloucester County, Virginia","715.0","210.0","12.0","05000US51073","51","073","S","Owner","1940 to 1959","All"
"Gloucester County, Virginia","15.0","32.0","13.0","05000US51073","51","073","D","Owner","1940 to 1959","Yes"
"Gloucester County, Virginia","700.0","207.0","14.0","05000US51073","51","073","D","Owner","1940 to 1959","No"
"Gloucester County, Virginia","725.0","233.0","15.0","05000US51073","51","073","S","Owner","1939-","All"
"Gloucester County, Virginia","175.0","138.0","16.0","05000US51073","51","073","D","Owner","1939-","Yes"
"Gloucester County, Virginia","550.0","202.0","17.0","05000US51073","51","073","D","Owner","1939-","No"
"Gloucester County, Virginia","2885.0","463.0","18.0","05000US51073","51","073","S","Renter","All","All"
"Gloucester County, Virginia","35.0","63.0","19.0","05000US51073","51","073","S","Renter","2000+","All"
"Gloucester County, Virginia","0.0","161.0","20.0","05000US51073","51","073","D","Renter","2000+","Yes"
"Gloucester County, Virginia","35.0","63.0","21.0","05000US51073","51","073","D","Renter","2000+","No"
"Gloucester County, Virginia","1250.0","402.0","22.0","05000US51073","51","073","S","Renter","1980 to 1999","All"
"Gloucester County, Virginia","470.0","254.0","23.0","05000US51073","51","073","D","Renter","1980 to 1999","Yes"
"Gloucester County, Virginia","780.0","339.0","24.0","05000US51073","51","073","D","Renter","1980 to 1999","No"
"Gloucester County, Virginia","1010.0","289.0","25.0","05000US51073","51","073","S","Renter","1960 to 1979","All"
"Gloucester County, Virginia","295.0","180.0","26.0","05000US51073","51","073","D","Renter","1960 to 1979","Yes"
"Gloucester County, Virginia","715.0","239.0","27.0","05000US51073","51","073","D","Renter","1960 to 1979","No"
"Gloucester County, Virginia","530.0","271.0","28.0","05000US51073","51","073","S","Renter","1940 to 1959","All"
"Gloucester County, Virginia","85.0","91.0","29.0","05000US51073","51","073","D","Renter","1940 to 1959","Yes"
"Gloucester County, Virginia","445.0","254.0","30.0","05000US51073","51","073","D","Renter","1940 to 1959","No"
"Gloucester County, Virginia","55.0","90.0","31.0","05000US51073","51","073","S","Renter","1939-","All"
"Gloucester County, Virginia","0.0","161.0","32.0","05000US51073","51","073","D","Renter","1939-","Yes"
"Gloucester County, Virginia","55.0","90.0","33.0","05000US51073","51","073","D","Renter","1939-","No"
"Goochland County, Virginia","7025.0","300.0","1.0","05000US51075","51","075","T","All","All","All"
"Goochland County, Virginia","5900.0","399.0","2.0","05000US51075","51","075","S","Owner","All","All"
"Goochland County, Virginia","1050.0","214.0","3.0","05000US51075","51","075","S","Owner","2000+","All"
"Goochland County, Virginia","200.0","89.0","4.0","05000US51075","51","075","D","Owner","2000+","Yes"
"Goochland County, Virginia","855.0","200.0","5.0","05000US51075","51","075","D","Owner","2000+","No"
"Goochland County, Virginia","2820.0","428.0","6.0","05000US51075","51","075","S","Owner","1980 to 1999","All"
"Goochland County, Virginia","420.0","180.0","7.0","05000US51075","51","075","D","Owner","1980 to 1999","Yes"
"Goochland County, Virginia","2400.0","419.0","8.0","05000US51075","51","075","D","Owner","1980 to 1999","No"
"Goochland County, Virginia","1420.0","401.0","9.0","05000US51075","51","075","S","Owner","1960 to 1979","All"
"Goochland County, Virginia","105.0","67.0","10.0","05000US51075","51","075","D","Owner","1960 to 1979","Yes"
"Goochland County, Virginia","1315.0","391.0","11.0","05000US51075","51","075","D","Owner","1960 to 1979","No"
"Goochland County, Virginia","470.0","182.0","12.0","05000US51075","51","075","S","Owner","1940 to 1959","All"
"Goochland County, Virginia","30.0","43.0","13.0","05000US51075","51","075","D","Owner","1940 to 1959","Yes"
"Goochland County, Virginia","435.0","173.0","14.0","05000US51075","51","075","D","Owner","1940 to 1959","No"
"Goochland County, Virginia","140.0","93.0","15.0","05000US51075","51","075","S","Owner","1939-","All"
"Goochland County, Virginia","15.0","33.0","16.0","05000US51075","51","075","D","Owner","1939-","Yes"
"Goochland County, Virginia","125.0","88.0","17.0","05000US51075","51","075","D","Owner","1939-","No"
"Goochland County, Virginia","1125.0","284.0","18.0","05000US51075","51","075","S","Renter","All","All"
"Goochland County, Virginia","35.0","43.0","19.0","05000US51075","51","075","S","Renter","2000+","All"
"Goochland County, Virginia","0.0","161.0","20.0","05000US51075","51","075","D","Renter","2000+","Yes"
"Goochland County, Virginia","35.0","43.0","21.0","05000US51075","51","075","D","Renter","2000+","No"
"Goochland County, Virginia","700.0","262.0","22.0","05000US51075","51","075","S","Renter","1980 to 1999","All"
"Goochland County, Virginia","4.0","15.0","23.0","05000US51075","51","075","D","Renter","1980 to 1999","Yes"
"Goochland County, Virginia","695.0","261.0","24.0","05000US51075","51","075","D","Renter","1980 to 1999","No"
"Goochland County, Virginia","210.0","195.0","25.0","05000US51075","51","075","S","Renter","1960 to 1979","All"
"Goochland County, Virginia","75.0","92.0","26.0","05000US51075","51","075","D","Renter","1960 to 1979","Yes"
"Goochland County, Virginia","135.0","164.0","27.0","05000US51075","51","075","D","Renter","1960 to 1979","No"
"Goochland County, Virginia","145.0","117.0","28.0","05000US51075","51","075","S","Renter","1940 to 1959","All"
"Goochland County, Virginia","10.0","20.0","29.0","05000US51075","51","075","D","Renter","1940 to 1959","Yes"
"Goochland County, Virginia","135.0","115.0","30.0","05000US51075","51","075","D","Renter","1940 to 1959","No"
"Goochland County, Virginia","30.0","52.0","31.0","05000US51075","51","075","S","Renter","1939-","All"
"Goochland County, Virginia","10.0","44.0","32.0","05000US51075","51","075","D","Renter","1939-","Yes"
"Goochland County, Virginia","20.0","27.0","33.0","05000US51075","51","075","D","Renter","1939-","No"
"Halifax County, Virginia","14465.0","534.0","1.0","05000US51083","51","083","T","All","All","All"
"Halifax County, Virginia","11060.0","580.0","2.0","05000US51083","51","083","S","Owner","All","All"
"Halifax County, Virginia","710.0","248.0","3.0","05000US51083","51","083","S","Owner","2000+","All"
"Halifax County, Virginia","110.0","103.0","4.0","05000US51083","51","083","D","Owner","2000+","Yes"
"Halifax County, Virginia","600.0","234.0","5.0","05000US51083","51","083","D","Owner","2000+","No"
"Halifax County, Virginia","3920.0","608.0","6.0","05000US51083","51","083","S","Owner","1980 to 1999","All"
"Halifax County, Virginia","500.0","240.0","7.0","05000US51083","51","083","D","Owner","1980 to 1999","Yes"
"Halifax County, Virginia","3415.0","540.0","8.0","05000US51083","51","083","D","Owner","1980 to 1999","No"
"Halifax County, Virginia","3580.0","459.0","9.0","05000US51083","51","083","S","Owner","1960 to 1979","All"
"Halifax County, Virginia","250.0","154.0","10.0","05000US51083","51","083","D","Owner","1960 to 1979","Yes"
"Halifax County, Virginia","3330.0","437.0","11.0","05000US51083","51","083","D","Owner","1960 to 1979","No"
"Halifax County, Virginia","1680.0","285.0","12.0","05000US51083","51","083","S","Owner","1940 to 1959","All"
"Halifax County, Virginia","105.0","89.0","13.0","05000US51083","51","083","D","Owner","1940 to 1959","Yes"
"Halifax County, Virginia","1580.0","263.0","14.0","05000US51083","51","083","D","Owner","1940 to 1959","No"
"Halifax County, Virginia","1170.0","267.0","15.0","05000US51083","51","083","S","Owner","1939-","All"
"Halifax County, Virginia","155.0","149.0","16.0","05000US51083","51","083","D","Owner","1939-","Yes"
"Halifax County, Virginia","1015.0","225.0","17.0","05000US51083","51","083","D","Owner","1939-","No"
"Halifax County, Virginia","3405.0","476.0","18.0","05000US51083","51","083","S","Renter","All","All"
"Halifax County, Virginia","40.0","49.0","19.0","05000US51083","51","083","S","Renter","2000+","All"
"Halifax County, Virginia","0.0","161.0","20.0","05000US51083","51","083","D","Renter","2000+","Yes"
"Halifax County, Virginia","40.0","49.0","21.0","05000US51083","51","083","D","Renter","2000+","No"
"Halifax County, Virginia","1070.0","356.0","22.0","05000US51083","51","083","S","Renter","1980 to 1999","All"
"Halifax County, Virginia","200.0","137.0","23.0","05000US51083","51","083","D","Renter","1980 to 1999","Yes"
"Halifax County, Virginia","870.0","302.0","24.0","05000US51083","51","083","D","Renter","1980 to 1999","No"
"Halifax County, Virginia","980.0","279.0","25.0","05000US51083","51","083","S","Renter","1960 to 1979","All"
"Halifax County, Virginia","160.0","111.0","26.0","05000US51083","51","083","D","Renter","1960 to 1979","Yes"
"Halifax County, Virginia","820.0","280.0","27.0","05000US51083","51","083","D","Renter","1960 to 1979","No"
"Halifax County, Virginia","1000.0","323.0","28.0","05000US51083","51","083","S","Renter","1940 to 1959","All"
"Halifax County, Virginia","135.0","88.0","29.0","05000US51083","51","083","D","Renter","1940 to 1959","Yes"
"Halifax County, Virginia","865.0","315.0","30.0","05000US51083","51","083","D","Renter","1940 to 1959","No"
"Halifax County, Virginia","310.0","160.0","31.0","05000US51083","51","083","S","Renter","1939-","All"
"Halifax County, Virginia","45.0","57.0","32.0","05000US51083","51","083","D","Renter","1939-","Yes"
"Halifax County, Virginia","265.0","151.0","33.0","05000US51083","51","083","D","Renter","1939-","No"
"Hanover County, Virginia","35485.0","484.0","1.0","05000US51085","51","085","T","All","All","All"
"Hanover County, Virginia","29775.0","594.0","2.0","05000US51085","51","085","S","Owner","All","All"
"Hanover County, Virginia","4180.0","468.0","3.0","05000US51085","51","085","S","Owner","2000+","All"
"Hanover County, Virginia","1495.0","338.0","4.0","05000US51085","51","085","D","Owner","2000+","Yes"
"Hanover County, Virginia","2690.0","431.0","5.0","05000US51085","51","085","D","Owner","2000+","No"
"Hanover County, Virginia","14375.0","761.0","6.0","05000US51085","51","085","S","Owner","1980 to 1999","All"
"Hanover County, Virginia","2420.0","373.0","7.0","05000US51085","51","085","D","Owner","1980 to 1999","Yes"
"Hanover County, Virginia","11955.0","687.0","8.0","05000US51085","51","085","D","Owner","1980 to 1999","No"
"Hanover County, Virginia","7120.0","556.0","9.0","05000US51085","51","085","S","Owner","1960 to 1979","All"
"Hanover County, Virginia","490.0","189.0","10.0","05000US51085","51","085","D","Owner","1960 to 1979","Yes"
"Hanover County, Virginia","6630.0","537.0","11.0","05000US51085","51","085","D","Owner","1960 to 1979","No"
"Hanover County, Virginia","2620.0","438.0","12.0","05000US51085","51","085","S","Owner","1940 to 1959","All"
"Hanover County, Virginia","245.0","168.0","13.0","05000US51085","51","085","D","Owner","1940 to 1959","Yes"
"Hanover County, Virginia","2370.0","454.0","14.0","05000US51085","51","085","D","Owner","1940 to 1959","No"
"Hanover County, Virginia","1480.0","319.0","15.0","05000US51085","51","085","S","Owner","1939-","All"
"Hanover County, Virginia","200.0","109.0","16.0","05000US51085","51","085","D","Owner","1939-","Yes"
"Hanover County, Virginia","1280.0","303.0","17.0","05000US51085","51","085","D","Owner","1939-","No"
"Hanover County, Virginia","5705.0","551.0","18.0","05000US51085","51","085","S","Renter","All","All"
"Hanover County, Virginia","460.0","178.0","19.0","05000US51085","51","085","S","Renter","2000+","All"
"Hanover County, Virginia","140.0","128.0","20.0","05000US51085","51","085","D","Renter","2000+","Yes"
"Hanover County, Virginia","320.0","140.0","21.0","05000US51085","51","085","D","Renter","2000+","No"
"Hanover County, Virginia","2395.0","448.0","22.0","05000US51085","51","085","S","Renter","1980 to 1999","All"
"Hanover County, Virginia","725.0","279.0","23.0","05000US51085","51","085","D","Renter","1980 to 1999","Yes"
"Hanover County, Virginia","1670.0","394.0","24.0","05000US51085","51","085","D","Renter","1980 to 1999","No"
"Hanover County, Virginia","1575.0","393.0","25.0","05000US51085","51","085","S","Renter","1960 to 1979","All"
"Hanover County, Virginia","190.0","126.0","26.0","05000US51085","51","085","D","Renter","1960 to 1979","Yes"
"Hanover County, Virginia","1385.0","361.0","27.0","05000US51085","51","085","D","Renter","1960 to 1979","No"
"Hanover County, Virginia","970.0","258.0","28.0","05000US51085","51","085","S","Renter","1940 to 1959","All"
"Hanover County, Virginia","150.0","135.0","29.0","05000US51085","51","085","D","Renter","1940 to 1959","Yes"
"Hanover County, Virginia","820.0","223.0","30.0","05000US51085","51","085","D","Renter","1940 to 1959","No"
"Hanover County, Virginia","310.0","143.0","31.0","05000US51085","51","085","S","Renter","1939-","All"
"Hanover County, Virginia","40.0","45.0","32.0","05000US51085","51","085","D","Renter","1939-","Yes"
"Hanover County, Virginia","270.0","138.0","33.0","05000US51085","51","085","D","Renter","1939-","No"
"Henrico County, Virginia","116620.0","1288.0","1.0","05000US51087","51","087","T","All","All","All"
"Henrico County, Virginia","78365.0","1269.0","2.0","05000US51087","51","087","S","Owner","All","All"
"Henrico County, Virginia","9750.0","660.0","3.0","05000US51087","51","087","S","Owner","2000+","All"
"Henrico County, Virginia","2550.0","436.0","4.0","05000US51087","51","087","D","Owner","2000+","Yes"
"Henrico County, Virginia","7200.0","590.0","5.0","05000US51087","51","087","D","Owner","2000+","No"
"Henrico County, Virginia","30075.0","1087.0","6.0","05000US51087","51","087","S","Owner","1980 to 1999","All"
"Henrico County, Virginia","5895.0","611.0","7.0","05000US51087","51","087","D","Owner","1980 to 1999","Yes"
"Henrico County, Virginia","24180.0","1017.0","8.0","05000US51087","51","087","D","Owner","1980 to 1999","No"
"Henrico County, Virginia","19345.0","911.0","9.0","05000US51087","51","087","S","Owner","1960 to 1979","All"
"Henrico County, Virginia","1620.0","416.0","10.0","05000US51087","51","087","D","Owner","1960 to 1979","Yes"
"Henrico County, Virginia","17730.0","865.0","11.0","05000US51087","51","087","D","Owner","1960 to 1979","No"
"Henrico County, Virginia","16595.0","999.0","12.0","05000US51087","51","087","S","Owner","1940 to 1959","All"
